Cliente,Tipo de Transacao,Valor da Transacao,Valor Anterior a Transacao,Valor Apos a Transacao,Horario da Transacao,Classe
cliente3C195B,Saque,4245.05,9005.63,4760.58,2024-01-02T15:00:58.757428,0
clienteCC1D2A,Débito,3449.52,12158.77,8709.25,2023-02-24T05:14:03.373569,0
clienteA5356C,Saque,600.69,7346.02,6745.33,2023-06-18T15:46:04.131237,0
clienteF351CE,Débito,335.88,6062.53,5726.65,2023-04-12T02:47:13.993916,0
cliente625206,PIX,3497.32,6133.29,2635.97,2023-06-17T20:21:00.395353,0
cliente822201,Saque,1988.23,10185.39,8197.16,2025-10-25T00:33:05.813895,1
cliente1651D5,Crédito,3297.05,9899.97,6602.92,2024-02-07T13:40:53.855480,0
cliente2A2EC2,Crédito,541.16,7181.04,6639.88,2025-04-06T13:52:52.329639,0
cliente01908F,Débito,1427.02,3696.41,2269.39,2022-02-19T02:02:56.908111,0
cliente9845EA,Débito,3372.81,4047.35,674.54,2023-01-23T10:29:47.115392,0
cliente394B87,Crédito,4394.92,7240.33,2845.41,2024-04-02T21:03:14.611585,0
cliente6FFDB8,Crédito,4638.47,4994.95,356.48,2024-10-24T00:37:54.642677,0
clienteA16349,Crédito,475.36,6858.0,6382.64,2024-05-05T03:33:49.113439,0
clienteDF8D5A,Saque,2345.51,9046.53,6701.02,2024-12-23T07:09:50.561160,0
cliente678E97,Crédito,2020.63,3888.6,1867.97,2024-09-02T03:11:12.774389,0
cliente5276B3,Débito,269.13,898.0,628.87,2023-01-13T08:47:00.422078,0
cliente8A61D1,PIX,2453.71,10932.47,8478.76,2025-04-16T17:31:10.970200,0
clienteE5EB4D,Crédito,4607.85,14451.91,9844.06,2022-10-01T01:43:22.852367,1
cliente034EFA,PIX,2435.9,5534.38,3098.48,2024-12-29T22:54:02.614647,0
clienteB05FE4,Saque,4494.67,9146.99,4652.32,2023-01-11T04:54:15.057590,0
cliente0C4DAC,PIX,3333.87,6706.08,3372.21,2022-12-07T20:14:09.628287,0
cliente8D763B,Saque,265.35,8827.94,8562.59,2025-01-15T21:43:19.400612,0
cliente322BA7,Débito,2273.11,10344.66,8071.55,2024-02-27T03:35:34.492966,0
cliente584C68,PIX,4288.02,12403.81,8115.79,2024-03-09T01:32:07.038032,0
cliente74B9D7,PIX,1055.47,10884.03,9828.56,2023-11-18T00:06:50.676959,1
clienteB1C07E,PIX,4841.75,10428.54,5586.79,2023-12-12T03:02:41.633092,0
clienteE4FA72,Débito,3730.85,4291.79,560.94,2022-07-20T01:28:09.994579,1
cliente3E2816,Crédito,1428.49,5571.2,4142.71,2023-05-07T21:56:42.733208,0
clienteC2170A,Débito,3256.37,4089.47,833.1,2023-11-18T12:25:15.769352,1
cliente542B6D,PIX,1995.31,8908.66,6913.35,2025-09-08T09:18:35.505884,0
cliente9DE5FB,Saque,692.98,7498.24,6805.26,2022-11-14T19:40:48.628071,0
cliente52E0B0,PIX,906.03,4958.15,4052.12,2024-09-04T14:47:01.597809,1
cliente143FC5,Crédito,1878.64,5891.89,4013.25,2023-01-18T11:46:40.034043,0
cliente8DC127,Saque,4100.33,4174.21,73.88,2023-03-25T12:15:52.805226,0
clienteB38C6B,Saque,1205.19,7394.17,6188.98,2025-08-17T03:12:00.401397,0
clienteA7F201,Crédito,1621.85,5360.68,3738.83,2024-02-19T00:49:15.954244,0
cliente4E029A,Saque,398.43,9178.95,8780.52,2022-07-24T16:37:33.279653,0
cliente40A3CB,Crédito,1764.07,6315.05,4550.98,2024-04-30T05:29:18.050981,0
cliente79EFF1,Crédito,2430.38,10473.06,8042.68,2023-01-12T19:13:54.549726,0
cliente733C81,Débito,1870.04,3961.16,2091.12,2022-08-04T20:31:16.806934,0
cliente88608C,Crédito,3349.93,11903.81,8553.88,2024-09-30T04:54:11.875607,1
cliente578D89,Débito,4883.7,13124.75,8241.05,2025-03-12T11:25:10.506655,0
cliente474F2C,Débito,4059.77,5097.88,1038.11,2025-10-14T05:01:36.367417,0
cliente7DB213,Débito,2038.79,4588.77,2549.98,2024-10-18T14:15:22.892151,0
cliente2C521C,Crédito,3349.82,9918.54,6568.72,2022-10-19T22:36:27.167341,0
cliente7ACB1A,Débito,29.21,8478.49,8449.28,2024-11-09T11:19:52.713527,0
clienteA41F44,PIX,2367.38,7496.98,5129.6,2024-04-02T03:21:55.621549,0
cliente4A9823,Saque,1501.45,5413.6,3912.15,2023-06-22T23:34:31.895853,0
clienteA8E306,Débito,3377.37,7242.78,3865.41,2023-03-11T13:39:45.807234,0
cliente5264C8,Saque,4212.94,8238.08,4025.14,2022-06-02T04:18:31.360725,0
clienteE25BAD,PIX,4657.91,8043.08,3385.17,2025-06-13T21:25:55.054585,0
cliente3E75C3,Saque,4596.35,12001.11,7404.76,2025-09-05T21:03:21.894410,0
clienteE5CBA1,Débito,1329.56,5124.62,3795.06,2025-06-29T03:11:15.418223,0
cliente0BE409,PIX,3814.26,13218.22,9403.96,2023-02-22T23:19:55.726080,1
clienteFAE7C8,Saque,4087.98,11206.0,7118.02,2024-08-28T18:52:09.393523,0
clienteACFDBC,Saque,4418.7,8168.95,3750.25,2025-06-18T08:05:41.094847,0
clienteEF9D21,PIX,1973.16,9796.94,7823.78,2025-03-11T01:48:07.933186,0
cliente0D71D2,Saque,1489.29,7849.06,6359.77,2023-11-06T02:02:28.821442,0
cliente513C69,Débito,4963.96,12739.0,7775.04,2023-03-04T03:17:37.770101,1
cliente190D63,Saque,1165.02,6314.25,5149.23,2022-11-17T03:53:09.784491,0
cliente7E7D99,Débito,1325.14,2463.54,1138.4,2025-08-03T12:38:57.675982,0
cliente684098,Crédito,168.96,5245.71,5076.75,2023-07-26T11:27:38.168258,0
cliente4CF700,Crédito,551.96,7743.9,7191.94,2023-11-11T00:43:54.563171,1
clienteFE6459,Saque,696.47,2947.21,2250.74,2024-08-27T05:24:34.609908,0
cliente1DC585,Débito,1506.73,5848.67,4341.94,2023-12-02T14:52:02.129980,0
cliente100736,Saque,1101.22,3608.67,2507.45,2022-08-03T17:19:57.152814,0
cliente226E42,Crédito,2084.88,9834.31,7749.43,2025-06-23T08:12:15.730662,0
cliente58F157,PIX,486.78,5927.63,5440.85,2024-03-02T17:51:55.066730,0
cliente4DE87A,PIX,1402.79,8919.52,7516.73,2023-11-01T06:55:01.604275,0
cliente1DB5B9,Crédito,3286.78,6674.83,3388.05,2024-08-01T23:55:48.347792,1
clienteC89C5A,PIX,3121.52,11614.34,8492.82,2025-07-21T01:02:31.051155,0
cliente1D7FB0,PIX,3751.08,8197.54,4446.46,2023-08-26T17:40:38.071397,0
cliente2E1C28,Débito,419.91,8943.6,8523.69,2022-12-26T11:53:04.637375,0
clienteDB7A65,Saque,2334.08,7910.89,5576.81,2025-05-19T01:08:31.002776,1
cliente045C6F,Débito,4723.54,5534.92,811.38,2025-12-24T16:13:58.952828,0
cliente1A9CA7,PIX,2359.6,7914.41,5554.81,2023-08-14T11:32:53.580383,0
clienteD8A32D,Crédito,3136.64,8045.56,4908.92,2023-11-02T14:07:12.025537,0
cliente3B1BC1,Saque,3865.88,12633.59,8767.71,2025-08-15T03:53:11.627973,1
cliente45751B,PIX,658.32,1480.71,822.39,2025-08-02T16:35:45.540133,0
clienteA0921D,Débito,392.47,2688.81,2296.34,2025-04-29T07:36:40.253469,1
cliente80E739,PIX,1915.22,11481.3,9566.08,2022-07-03T05:55:34.183223,1
clienteCF4C89,PIX,4554.64,7139.44,2584.8,2025-11-10T04:28:39.262697,0
cliente1A4E13,Saque,919.88,10366.33,9446.45,2024-11-29T20:28:05.683488,0
cliente58CC5D,Saque,3978.37,7290.77,3312.4,2025-10-26T07:07:58.123501,0
clienteAC040A,Saque,3204.3,4831.87,1627.57,2024-01-04T20:31:27.289933,0
clienteC69D55,Saque,3745.21,4006.44,261.23,2023-10-28T01:23:37.004025,1
cliente9196AD,Saque,3205.52,6587.97,3382.45,2025-05-15T11:35:32.429733,1
cliente8947A6,Débito,1540.97,4287.64,2746.67,2025-05-01T06:55:33.759629,1
cliente443B75,Débito,4945.46,6270.98,1325.52,2024-06-06T22:46:05.264626,0
cliente3E0EE6,PIX,3815.15,7432.92,3617.77,2024-02-04T23:01:54.145571,0
cliente7ABA6C,Saque,2787.14,12600.78,9813.64,2025-09-21T06:27:01.169650,1
cliente46F689,PIX,818.88,2754.06,1935.18,2024-08-26T04:26:45.476694,0
cliente9B5078,PIX,3699.72,13635.17,9935.45,2025-09-20T02:31:45.139861,0
cliente0DB500,PIX,4529.61,14526.21,9996.6,2024-06-22T03:34:08.156426,0
cliente52D328,Saque,3395.92,6855.34,3459.42,2025-06-01T21:21:23.929140,0
cliente84502C,Débito,3369.53,11217.51,7847.98,2023-12-01T11:29:58.807180,0
cliente964041,PIX,1078.01,7302.48,6224.47,2025-12-17T13:04:21.666753,0
cliente809976,PIX,1062.27,4015.26,2952.99,2023-06-06T02:25:25.987006,0
cliente57C97E,PIX,1362.96,1868.64,505.68,2025-04-15T01:57:04.357421,0
cliente852288,Débito,3638.42,6321.63,2683.21,2025-05-19T07:22:47.488824,0
clienteE279B5,PIX,2770.57,5253.52,2482.95,2025-10-04T15:10:09.916192,0
clienteB86DE0,Crédito,1597.59,11205.89,9608.3,2022-09-08T04:39:33.259653,0
cliente75ED91,PIX,4501.29,6516.5,2015.21,2025-10-20T20:54:10.630486,0
cliente5E8FCA,PIX,2088.48,2569.93,481.45,2022-11-14T01:28:03.312559,0
cliente010C38,Crédito,1967.74,5575.93,3608.19,2023-04-20T06:15:29.049670,0
cliente458805,PIX,925.98,9602.73,8676.75,2023-11-12T12:59:13.423242,0
clienteFC926F,Crédito,3114.35,3253.85,139.5,2022-03-24T10:14:13.509369,0
cliente569227,Crédito,3309.29,10225.5,6916.21,2024-10-29T11:04:42.069405,0
cliente7D294F,Crédito,614.95,10159.33,9544.38,2025-07-17T21:24:17.144696,0
clienteD52813,Crédito,2528.06,3909.66,1381.6,2022-11-28T14:20:53.073698,0
clienteEB8066,Saque,436.12,9152.58,8716.46,2025-10-31T21:44:58.263829,0
cliente3201EE,PIX,34.42,7764.74,7730.32,2023-11-07T18:16:16.265865,0
clienteCFCFC4,Débito,2991.95,5892.93,2900.98,2022-01-29T05:25:39.874564,0
cliente4970B9,PIX,4875.83,14377.28,9501.45,2024-06-07T03:13:45.281726,0
cliente83F874,Débito,3518.28,9502.56,5984.28,2025-09-16T06:39:39.087545,1
cliente63DAF1,Crédito,640.18,8262.45,7622.27,2023-06-28T20:27:58.102499,0
cliente6557B8,Saque,4505.91,14034.52,9528.61,2022-08-15T14:46:41.307215,0
clienteB0A55C,Débito,4777.25,11370.87,6593.62,2024-10-23T11:17:19.128811,0
clienteC328AC,Crédito,4026.03,8923.77,4897.74,2023-02-15T01:36:40.972889,0
cliente2973BB,Saque,4909.88,14037.75,9127.87,2025-07-23T13:36:04.395891,0
cliente6B71C9,PIX,3169.93,9878.46,6708.53,2023-03-26T20:06:20.128815,0
cliente348C32,Débito,636.87,3233.5,2596.63,2024-10-04T05:32:24.589129,0
clienteDE19A8,PIX,523.7,1754.76,1231.06,2023-10-12T06:48:01.320929,0
cliente431FAA,Saque,1058.88,10028.28,8969.4,2022-04-16T22:02:12.798437,0
cliente1A65C4,PIX,160.36,8410.69,8250.33,2025-08-17T08:02:39.802040,1
cliente55687C,Saque,4728.58,6725.07,1996.49,2025-03-22T03:54:08.928680,0
cliente3C8E8F,Débito,4997.57,13471.32,8473.75,2022-09-15T00:32:44.608635,0
cliente8C5704,PIX,2939.15,5732.36,2793.21,2023-04-13T14:58:51.587500,0
cliente23A697,Débito,3558.94,4486.49,927.55,2022-05-29T17:14:27.648580,0
cliente949F08,PIX,1485.91,8056.43,6570.52,2025-03-17T10:09:04.094862,0
cliente2AA596,Débito,3161.84,9736.74,6574.9,2022-12-12T05:30:56.768150,0
clienteF8D079,PIX,117.14,8991.02,8873.88,2024-03-06T22:03:01.623737,1
cliente00500E,PIX,1786.71,4849.73,3063.02,2022-05-16T12:34:05.525316,0
cliente43A515,Crédito,3062.3,5466.6,2404.3,2024-01-06T01:02:37.176609,1
clienteAD866A,Saque,203.07,7595.3,7392.23,2024-10-21T10:34:09.042035,0
cliente1E8630,PIX,4430.96,11161.19,6730.23,2022-07-27T03:36:42.171036,0
clienteAA0716,Débito,3204.45,7362.17,4157.72,2022-12-01T17:48:50.532982,0
cliente926780,Débito,1419.79,1483.93,64.14,2025-08-11T08:10:13.398559,0
clienteADC166,Crédito,3903.5,5624.65,1721.15,2023-09-12T14:13:36.337984,1
cliente50105E,Saque,1107.14,2313.7,1206.56,2022-01-02T06:09:35.241954,0
cliente91B408,Saque,2508.31,4380.56,1872.25,2025-11-04T13:09:45.001227,0
clienteCC3293,Débito,2961.69,12338.38,9376.69,2023-02-11T01:54:11.087520,0
clienteC9D587,Saque,3423.8,5527.81,2104.01,2023-06-19T18:06:13.573269,0
clienteB25341,Crédito,326.34,6079.3,5752.96,2022-08-05T10:46:37.195981,0
cliente3DBC7D,PIX,3789.65,9134.45,5344.8,2023-03-20T04:37:01.992258,0
clienteD167B3,Saque,1790.66,9044.04,7253.38,2022-09-17T20:55:35.545545,0
cliente675BC8,Saque,1550.1,7717.16,6167.06,2022-06-02T03:20:54.217952,0
clienteDB6A90,Débito,3480.38,6751.38,3271.0,2025-10-01T22:41:56.260794,0
cliente88DBA3,Crédito,1617.99,7660.36,6042.37,2022-09-02T07:05:42.006838,0
cliente20D530,Saque,4126.81,12128.62,8001.81,2025-11-21T00:30:02.498476,0
clienteF9A202,Crédito,3133.85,9266.2,6132.35,2025-05-28T06:03:03.806767,0
cliente5B913F,Débito,278.39,5222.2,4943.81,2024-09-15T13:25:24.717979,0
clienteFFA1C9,PIX,2991.29,11876.84,8885.55,2023-02-24T19:12:39.974047,1
cliente6A33BD,PIX,4049.02,11276.09,7227.07,2025-03-16T15:35:26.154912,0
clienteBA1420,Débito,2537.76,3942.66,1404.9,2023-03-31T16:54:06.963932,0
cliente1C1EF8,Crédito,3119.42,12159.53,9040.11,2022-07-03T05:25:10.127148,0
clienteA16EA2,Débito,2427.41,8404.69,5977.28,2023-04-21T15:51:24.264978,0
clienteA907C8,PIX,2599.63,10906.55,8306.92,2023-08-12T18:45:32.715884,1
clienteD0AEB3,Saque,3516.43,12844.36,9327.93,2023-03-10T01:51:55.139913,0
cliente764BD6,PIX,3384.13,5137.64,1753.51,2024-09-24T01:17:37.713596,0
clienteFFF616,Crédito,4907.59,12639.33,7731.74,2023-10-19T03:25:56.663302,0
clienteE6A848,Débito,3375.1,7084.36,3709.26,2024-09-22T10:06:43.558280,1
cliente82BDCF,Débito,3638.24,5690.94,2052.7,2022-07-22T08:17:27.906851,0
cliente57E215,Saque,2040.93,5325.74,3284.81,2023-03-08T04:32:20.113475,0
cliente3260AA,PIX,2059.23,9308.46,7249.23,2023-04-10T02:00:41.800948,0
cliente396CB8,Saque,4782.11,12567.69,7785.58,2022-06-05T16:31:10.102878,0
clienteAF3884,Débito,3536.4,5174.33,1637.93,2024-07-04T02:00:06.544985,0
clienteD90C57,Débito,1558.47,2679.09,1120.62,2025-02-19T05:06:25.659539,0
cliente069E1E,PIX,4048.03,5789.88,1741.85,2025-10-07T14:04:45.744068,0
cliente49115D,Débito,702.92,3943.53,3240.61,2022-10-10T00:03:34.407037,0
cliente039DB1,PIX,3207.83,4578.72,1370.89,2022-08-21T11:48:29.110941,0
cliente88F31A,PIX,2587.43,5440.62,2853.19,2022-08-15T12:12:12.721163,0
clienteAC7BB4,Crédito,4833.65,10197.32,5363.67,2022-12-26T05:19:24.044553,0
clienteC50061,PIX,3029.83,8482.93,5453.1,2025-02-15T10:06:08.424176,0
clienteCC4239,PIX,3359.29,10512.5,7153.21,2023-04-05T09:58:26.106073,0
clienteA751B4,PIX,2967.07,9961.74,6994.67,2024-03-02T07:52:36.028583,0
cliente6F90AE,PIX,2840.18,4529.76,1689.58,2023-06-14T20:33:21.973439,0
cliente107A70,Débito,2560.56,9147.41,6586.85,2024-03-05T07:23:07.632539,0
cliente8F2C2C,Saque,2491.09,12081.54,9590.45,2025-08-07T03:52:56.923973,0
clienteF08BB5,Crédito,2129.88,5892.68,3762.8,2024-03-24T16:34:27.860489,0
cliente63276A,Débito,2613.16,4193.35,1580.19,2023-02-27T20:50:14.139686,0
cliente5D6005,Saque,3883.69,8947.03,5063.34,2023-06-27T23:27:21.841767,0
clienteAB57BB,Saque,3443.49,13218.41,9774.92,2022-08-30T08:58:28.703682,0
clienteF5CD26,Saque,926.33,8726.27,7799.94,2024-05-07T18:31:47.679626,0
cliente7B1A39,Crédito,1350.95,7046.28,5695.33,2024-03-27T16:29:50.321021,0
cliente480AC5,Saque,4619.06,7462.13,2843.07,2022-02-21T13:03:09.009850,0
clienteDD2BD9,Saque,2596.02,7646.29,5050.27,2024-06-15T16:58:28.246692,0
cliente946FE3,Débito,2447.25,2885.16,437.91,2025-02-11T09:08:47.850057,0
cliente0D28EB,Saque,4719.32,6818.43,2099.11,2023-03-04T23:58:46.127302,0
cliente76C475,PIX,1624.16,1998.02,373.86,2025-08-31T03:06:34.704519,0
cliente1424BE,Débito,1372.7,10798.0,9425.3,2023-03-08T14:27:05.333745,0
cliente353506,PIX,3398.07,13250.11,9852.04,2025-11-29T01:37:06.401028,1
cliente037D61,Saque,3733.51,12742.68,9009.17,2024-08-14T18:48:51.089825,0
clienteDE5DFD,PIX,2391.86,11235.17,8843.31,2024-10-20T08:33:43.380411,0
cliente42297D,Débito,68.34,4499.73,4431.39,2023-03-29T08:36:22.585094,0
cliente05AE11,Crédito,2714.44,5362.6,2648.16,2025-01-26T22:25:30.462013,0
cliente902E75,PIX,4656.2,7426.83,2770.63,2025-04-22T01:01:58.199803,0
clienteC061C1,Débito,3759.46,12550.22,8790.76,2024-10-16T07:11:49.674334,0
cliente455FF1,Débito,145.91,1749.86,1603.95,2023-06-08T16:31:49.398499,0
cliente25B57B,Débito,2368.98,5070.85,2701.87,2022-03-09T06:20:14.587757,0
cliente553023,Débito,2177.84,3480.16,1302.32,2025-11-12T17:21:19.383741,0
cliente2FBAB9,Débito,3468.41,7831.31,4362.9,2023-11-20T07:26:04.840516,0
cliente0013BC,Crédito,3004.79,10107.06,7102.27,2024-01-14T23:18:03.132880,0
clienteFA21BA,Crédito,3625.32,6476.7,2851.38,2025-10-06T12:11:59.117821,0
cliente8068F2,PIX,2138.85,11078.27,8939.42,2022-03-21T03:34:00.962724,0
cliente7B47AA,Crédito,2386.32,4757.46,2371.14,2024-01-10T15:02:14.621868,0
cliente39A451,Crédito,4949.59,14812.95,9863.36,2022-11-05T07:41:19.072662,0
clienteD60CF8,PIX,508.24,5310.23,4801.99,2024-12-04T02:22:49.554631,0
cliente63469A,Débito,186.91,4842.38,4655.47,2025-12-12T03:43:55.028989,0
clienteAD4D80,Crédito,1685.05,8860.31,7175.26,2023-04-04T00:18:00.931194,0
cliente8B9BA9,Crédito,4985.48,9252.61,4267.13,2022-09-28T11:11:45.905029,0
cliente97620D,Crédito,1518.24,3851.83,2333.59,2024-12-05T01:49:17.100992,0
cliente41B6A3,Crédito,4486.98,12924.74,8437.76,2023-05-02T08:03:29.722843,0
clienteD6A4DB,Saque,3353.81,4201.46,847.65,2023-05-11T13:53:57.671538,0
clienteD016C1,Crédito,1087.77,9484.04,8396.27,2023-03-29T09:29:50.597313,0
cliente1BBBBA,Débito,1770.79,4469.2,2698.41,2023-11-17T16:50:44.095561,0
cliente1F3C22,PIX,1991.02,6090.02,4099.0,2024-12-28T14:58:19.181744,0
cliente07E5E6,Saque,4064.23,6692.69,2628.46,2022-08-07T21:26:53.968941,1
clienteE45F59,Crédito,3925.93,12948.91,9022.98,2023-11-29T13:05:32.480650,0
clienteA83BC5,PIX,163.78,1796.26,1632.48,2023-10-27T15:01:43.204522,0
clienteF24866,PIX,1312.85,8358.39,7045.54,2023-06-21T11:12:08.220526,0
cliente3B6B8C,PIX,4947.43,7252.78,2305.35,2025-11-04T08:36:19.852393,0
cliente25DCC0,Débito,204.83,2223.19,2018.36,2022-05-15T12:32:11.819321,0
cliente46346D,Saque,4379.16,12544.26,8165.1,2023-04-12T16:06:10.143916,0
clienteC917E8,Crédito,1059.93,8673.98,7614.05,2025-07-16T13:14:46.225348,0
cliente7AFB83,Saque,4368.0,12721.26,8353.26,2025-06-09T12:39:56.944270,0
cliente41B98D,Saque,4457.23,10149.75,5692.52,2025-01-31T14:54:34.715980,1
cliente683050,Débito,4168.77,10726.29,6557.52,2025-08-05T14:54:13.722843,0
cliente867FC0,PIX,3724.53,12542.73,8818.2,2025-12-06T09:59:34.539757,0
cliente0A9E8C,Crédito,4868.87,12156.88,7288.01,2024-03-14T19:35:27.466630,0
cliente72A1F1,Crédito,4368.94,7527.29,3158.35,2022-11-13T10:21:01.431879,0
cliente57EF50,Saque,2699.07,9259.11,6560.04,2024-11-22T13:56:09.018533,0
clienteD27C3F,Saque,3368.75,8622.23,5253.48,2022-10-27T14:33:32.387176,0
cliente3BCA9F,Saque,2223.58,3152.54,928.96,2024-09-17T15:06:35.423939,0
cliente3C7030,Débito,2993.59,7075.39,4081.8,2022-10-16T22:08:16.901873,0
clienteCFF548,Débito,1178.73,3580.93,2402.2,2025-08-24T21:21:31.716685,0
cliente808174,PIX,1857.03,10072.55,8215.52,2024-09-14T09:01:09.490626,0
cliente48F783,Débito,1809.87,4467.26,2657.39,2024-06-05T12:41:53.118679,0
clienteA8CE70,Débito,4877.32,13202.44,8325.12,2025-10-05T22:24:32.222676,0
cliente8DF2DE,Saque,768.46,1899.83,1131.37,2023-11-10T08:59:32.540365,1
clienteEAB0C2,Débito,4551.21,9605.08,5053.87,2024-05-08T23:39:41.992915,0
cliente1CE0B3,Crédito,138.27,8434.87,8296.6,2023-01-11T23:17:04.692240,0
clienteF761CD,Crédito,889.5,1076.42,186.92,2023-05-28T13:45:54.902173,0
cliente9E3616,PIX,4830.36,9871.49,5041.13,2024-01-11T16:17:19.364004,0
clienteC83CF4,Débito,1745.85,2658.5,912.65,2022-02-28T11:20:14.521920,0
clienteA277C3,Saque,1147.29,4406.4,3259.11,2025-04-08T05:26:38.590219,0
clienteB8B4D0,Crédito,3040.44,9153.57,6113.13,2024-10-16T08:37:24.025749,0
cliente7BFD89,Saque,1097.8,4312.52,3214.72,2023-10-19T21:35:21.901212,0
cliente190F9D,PIX,4592.99,9360.43,4767.44,2022-08-02T13:51:43.111837,0
cliente090498,Saque,1663.14,4582.57,2919.43,2024-03-17T10:05:38.026364,0
clienteDB5FF5,Saque,4483.93,4719.21,235.28,2024-05-25T03:45:44.976432,0
cliente4FDF86,Débito,1718.8,5918.64,4199.84,2022-10-03T08:13:54.663093,1
cliente94ABBA,Saque,586.07,4149.79,3563.72,2022-11-10T23:18:19.533383,0
clienteC407DC,Débito,3558.39,8827.7,5269.31,2025-02-13T00:49:58.317807,0
clienteBF6358,Crédito,1303.04,6787.52,5484.48,2023-01-18T15:18:12.523854,1
cliente61A8D3,PIX,4989.63,10923.78,5934.15,2023-11-15T23:43:50.370374,0
cliente825713,Débito,4655.41,5489.07,833.66,2025-10-05T21:25:43.048472,0
cliente535F63,Saque,974.45,5454.6,4480.15,2023-01-15T00:14:42.528010,0
cliente993DD0,Débito,1793.83,9997.82,8203.99,2024-12-16T20:52:09.139734,0
cliente5BDC35,PIX,44.47,7147.31,7102.84,2022-07-21T17:51:55.350103,0
cliente576227,Débito,1601.15,8868.01,7266.86,2024-03-13T18:49:21.249022,0
cliente606107,Saque,162.33,8601.22,8438.89,2023-04-21T08:13:44.300293,0
cliente7E496C,PIX,904.49,9738.78,8834.29,2023-09-04T05:32:07.219746,0
cliente79D66D,Crédito,4186.16,7394.83,3208.67,2025-02-01T10:58:57.664912,0
clienteF5618C,Débito,473.5,2206.41,1732.91,2022-11-18T15:31:22.745802,0
cliente4CF2B3,PIX,4495.9,12748.53,8252.63,2023-07-23T14:14:26.205141,0
cliente3B0902,Saque,4364.16,8600.04,4235.88,2024-12-19T11:50:25.723152,0
clienteBBCF81,Saque,1915.98,11826.19,9910.21,2025-03-15T00:06:59.572587,0
cliente6F897F,Crédito,4155.66,7852.93,3697.27,2023-11-30T09:42:27.613200,0
cliente64D670,Saque,3683.07,5560.21,1877.14,2022-02-07T19:32:05.607645,0
cliente1DB01E,PIX,2981.55,6859.63,3878.08,2022-10-15T11:15:03.170520,0
clienteF37DCA,Saque,4262.32,13018.27,8755.95,2024-10-02T13:31:44.976490,0
cliente953DD9,Crédito,1170.21,6964.21,5794.0,2022-05-23T03:07:16.623336,1
cliente8ED628,Crédito,4505.65,10575.64,6069.99,2024-03-23T03:17:19.268848,0
cliente029259,Saque,3922.32,5044.78,1122.46,2025-06-12T12:04:59.718720,0
cliente682445,Saque,4190.28,4814.88,624.6,2024-08-21T16:20:35.858654,0
cliente6CD26B,Débito,2183.05,6782.98,4599.93,2022-01-21T00:10:45.206853,1
clienteB88272,Saque,3361.56,10951.14,7589.58,2025-11-25T12:00:40.945542,0
clienteD4D87E,Crédito,3310.87,6588.89,3278.02,2022-01-19T17:33:02.838592,0
cliente6461A8,Saque,2538.42,5458.51,2920.09,2024-11-02T03:12:20.499340,0
clienteA2491D,Crédito,2169.27,11832.95,9663.68,2025-04-05T16:16:39.477005,0
clienteB93352,Crédito,2771.69,7769.39,4997.7,2024-04-27T02:38:38.747100,1
cliente020EAE,Saque,3509.33,10053.35,6544.02,2022-08-26T11:52:53.223376,0
cliente24A1AB,PIX,599.57,2816.16,2216.59,2024-10-03T07:48:34.167321,0
clienteAE91F6,Crédito,39.47,4307.99,4268.52,2024-02-29T18:15:49.825927,0
cliente1A9450,Crédito,3087.22,9167.04,6079.82,2023-06-04T20:58:10.766271,0
cliente3E27DA,Saque,834.89,9820.24,8985.35,2023-07-16T02:02:27.361905,1
cliente7D7472,Débito,4341.91,12162.55,7820.64,2023-01-08T00:18:54.013906,1
cliente517732,Saque,4487.1,9950.82,5463.72,2023-12-08T17:07:26.811032,0
clienteFFA2FA,Débito,4150.29,13116.49,8966.2,2022-04-12T16:20:16.474856,0
clienteBB2F5A,PIX,3055.02,12272.42,9217.4,2024-08-30T13:37:00.528821,0
cliente133E37,Débito,3696.85,13645.95,9949.1,2025-10-28T18:04:17.940834,0
cliente629DF9,Saque,4235.97,5630.72,1394.75,2023-05-18T11:53:31.152482,0
cliente5AC329,Saque,145.3,8459.67,8314.37,2023-03-30T04:00:22.849087,0
cliente41443C,Débito,2826.84,7445.9,4619.06,2023-08-20T12:13:23.966375,0
clienteF14041,Saque,483.31,4480.15,3996.84,2025-02-19T14:13:07.210271,0
cliente0B0A04,Débito,2334.58,5894.26,3559.68,2025-11-22T05:22:24.016885,0
clienteC5442C,Débito,336.24,5003.22,4666.98,2024-11-17T17:51:05.512711,0
cliente68C0D0,Crédito,3288.19,5743.87,2455.68,2025-09-09T15:44:03.641112,0
cliente53EC1D,Débito,767.76,2527.2,1759.44,2025-06-11T01:40:15.612581,0
clienteDEBF95,Saque,1503.26,10725.76,9222.5,2025-10-19T16:58:42.884749,0
clienteE57492,Débito,2272.59,11949.98,9677.39,2022-07-16T03:39:06.583375,0
cliente92864A,Crédito,4998.07,11878.55,6880.48,2025-11-23T17:55:14.378425,0
cliente360444,Saque,1901.8,9623.01,7721.21,2023-04-03T07:53:21.253400,0
cliente53ED06,Débito,4103.45,10691.73,6588.28,2025-09-23T14:24:09.508835,0
clienteFA443D,Débito,4394.04,8683.57,4289.53,2025-03-30T20:03:33.824766,0
